0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.050501002,0,0,0,0,0,0,0,0,0,0,0
0.113026052,0,0,0,0,0,0,0,0,0,0,0
0.175551102,0,0,0,0,0,0,0,0,0,0,0
0.238076152,0,0,0,0,0,0,0,0,0,0,0
0.300601202,0,0,0,0,0,0,0,0,0,0,0
0.363126253,0,0,0,0,0,0,0,0,0,0,0
0.425651303,0,0,0,0,0,0,0,0,0,0,0
0.488176353,0,0,0,0,0,0,0,0,0,0,0
0.550701403,0,0,0,0,0,0,0,0,0,0,0
0.613226453,0,0,0,0,0,0,0,0,0,0,0
0.675751503,0,0,0,0,0,0,0,0,0,0,0
0.738276553,0,0,0,0,0,0,0,0,0,0,0
0.800801603,0,0,0,0,0,0,0,0,0,0,0
0.863326653,0,0,0,0,0,0,0,0,0,0,0
0.925851703,0,0,0,0,0,0,0,0,0,0,0
0.988376754,0,0,0,0,0,0,0,0,0,0,0
1.050901804,0,0,0,0,0,0,0,0,0,0,0
1.113426854,0,0,0,0,0,0,0,0,0,0,0
1.175951904,0,0,0,0,0,0,0,0,0,0,0
1.2,0.038476954,0,0,0,0,0,0,0,0,0,0
1.2,0.101002004,0,0,0,0,0,0,0,0,0,0
1.2,0.163527054,0,0,0,0,0,0,0,0,0,0
1.2,0.226052104,0,0,0,0,0,0,0,0,0,0
1.2,0.288577154,0,0,0,0,0,0,0,0,0,0
1.2,0.351102204,0,0,0,0,0,0,0,0,0,0
1.2,0.413627255,0,0,0,0,0,0,0,0,0,0
1.2,0.476152305,0,0,0,0,0,0,0,0,0,0
1.2,0.538677355,0,0,0,0,0,0,0,0,0,0
1.2,0.601202405,0,0,0,0,0,0,0,0,0,0
1.2,0.663727455,0,0,0,0,0,0,0,0,0,0
1.2,0.726252505,0,0,0,0,0,0,0,0,0,0
1.2,0.788777555,0,0,0,0,0,0,0,0,0,0
1.2,0.851302605,0,0,0,0,0,0,0,0,0,0
1.2,0.913827655,0,0,0,0,0,0,0,0,0,0
1.2,0.976352705,0,0,0,0,0,0,0,0,0,0
1.2,1.038877756,0,0,0,0,0,0,0,0,0,0
1.2,1.101402806,0,0,0,0,0,0,0,0,0,0
1.2,1.163927856,0,0,0,0,0,0,0,0,0,0
1.2,1.2,0.026452906,0,0,0,0,0,0,0,0,0
1.2,1.2,0.088977956,0,0,0,0,0,0,0,0,0
1.2,1.2,0.151503006,0,0,0,0,0,0,0,0,0
1.2,1.2,0.214028056,0,0,0,0,0,0,0,0,0
1.2,1.2,0.276553106,0,0,0,0,0,0,0,0,0
1.2,1.2,0.339078156,0,0,0,0,0,0,0,0,0
1.2,1.2,0.401603206,0,0,0,0,0,0,0,0,0
1.2,1.2,0.464128257,0,0,0,0,0,0,0,0,0
1.2,1.2,0.526653307,0,0,0,0,0,0,0,0,0
1.2,1.2,0.589178357,0,0,0,0,0,0,0,0,0
1.2,1.2,0.651703407,0,0,0,0,0,0,0,0,0
1.2,1.2,0.714228457,0,0,0,0,0,0,0,0,0
1.2,1.2,0.776753507,0,0,0,0,0,0,0,0,0
1.2,1.2,0.839278557,0,0,0,0,0,0,0,0,0
1.2,1.2,0.901803607,0,0,0,0,0,0,0,0,0
1.2,1.2,0.964328657,0,0,0,0,0,0,0,0,0
1.2,1.2,1.026853707,0,0,0,0,0,0,0,0,0
1.2,1.2,1.089378758,0,0,0,0,0,0,0,0,0
1.2,1.2,1.151903808,0,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.014428858,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.076953908,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.139478958,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.202004008,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.264529058,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.327054108,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.389579158,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.452104208,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.514629259,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.577154309,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.639679359,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.702204409,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.764729459,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.827254509,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.889779559,0,0,0,0,0,0,0,0
1.2,1.2,1.2,0.952304609,0,0,0,0,0,0,0,0
1.2,1.2,1.2,1.014829659,0,0,0,0,0,0,0,0
1.2,1.2,1.2,1.077354709,0,0,0,0,0,0,0,0
1.2,1.2,1.2,1.13987976,0,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.00240481,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.06492986,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.12745491,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.18997996,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.25250501,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.31503006,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.37755511,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.44008016,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.50260521,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.565130261,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.627655311,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.690180361,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.752705411,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.815230461,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.877755511,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,0.940280561,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.002805611,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.065330661,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.127855711,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.190380762,0,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.052905812,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.115430862,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.177955912,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.240480962,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.303006012,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.365531062,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.428056112,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.490581162,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.553106212,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.615631263,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.678156313,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.740681363,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.803206413,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.865731463,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.928256513,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,0.990781563,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.053306613,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.115831663,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.178356713,0,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.040881764,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.103406814,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.165931864,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.228456914,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.290981964,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.353507014,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.416032064,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.478557114,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.541082164,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.603607214,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.666132265,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.728657315,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.791182365,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.853707415,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.916232465,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,0.978757515,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.041282565,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.103807615,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.166332665,0,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.028857715,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.091382766,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.153907816,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.216432866,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.278957916,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.341482966,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.404008016,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.466533066,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.529058116,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.591583166,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.654108216,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.716633267,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.779158317,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.841683367,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.904208417,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.966733467,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.029258517,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.091783567,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.154308617,0,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.016833667,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.079358717,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.141883768,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.204408818,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.266933868,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.329458918,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.391983968,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.454509018,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.517034068,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.579559118,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.642084168,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.704609218,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.767134269,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.829659319,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.892184369,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.954709419,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.017234469,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.079759519,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.142284569,0,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.004809619,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.067334669,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.129859719,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.19238477,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.25490982,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.31743487,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.37995992,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.44248497,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.50501002,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.56753507,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.63006012,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.69258517,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.75511022,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.817635271,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.880160321,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.942685371,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.005210421,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.067735471,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.130260521,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.192785571,0,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.055310621,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.117835671,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.180360721,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.242885772,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.305410822,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.367935872,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.430460922,0
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.492985972,0
